linkIdMatched,matchOffsetOnLink,Speed,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
19799910,0.866716232,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.472080924,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.866513574,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
-19799910,0.406486391,0,,,,,,,,,,,,,,,
